ID;CODIGO DE LA ENTIDAD;CODIGO UBIGEO INEI;CODIGO PAIS ;NOMBRE DE LA UO;Fecha;CO (ug/m3);H2S (ug/m3);NO2 (ug/m3);O3 (ug/m3);PM10 (ug/m3);PM2.5 (ug/m3);SO2 (ug/m3);Ruido (dB);UV;Humedad (%);Latitud;Longitud;Presion (hPa);Temperatura (C)
138;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/10/2020 17:00;1448.94;13.56;27.40;47.42;1.77;1.33;21.16;110.86;1.14;87.32;-12.07;-77.08;100349.75;18.11
139;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/10/2020 18:00;1370.60;23.46;28.37;51.48;2.04;1.45;18.77;110.66;0.36;88.36;-12.07;-77.08;100368.25;17.66
140;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/10/2020 19:00;1342.56;15.33;32.32;59.21;2.64;1.75;17.96;109.62;0.00;92.36;-12.07;-77.08;100446.38;17.16
141;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/10/2020 20:00;1379.11;20.65;32.36;42.16;3.50;2.21;19.15;106.23;0.00;91.22;-12.07;-77.08;100498.60;17.42
142;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/10/2020 21:00;1227.84;17.28;31.37;37.12;4.43;3.05;18.95;107.74;0.00;90.64;-12.07;-77.08;100503.44;17.44
143;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/10/2020 22:00;1035.26;12.14;29.52;33.63;4.39;3.12;18.43;108.08;0.00;90.50;-12.07;-77.08;100527.39;17.24
144;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/10/2020 23:00;650.84;4.01;27.87;39.12;3.32;2.50;14.89;109.77;0.00;90.35;-12.07;-77.08;100547.22;17.11
145;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 00:00;432.75;0.59;26.84;27.36;3.95;3.06;15.35;105.71;0.00;92.53;-12.07;-77.08;100498.40;16.98
146;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 01:00;326.79;0.11;25.50;23.00;3.27;2.06;15.35;103.44;0.00;93.87;-12.07;-77.08;100434.93;16.64
147;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 02:00;254.79;0.06;24.88;25.86;2.58;1.62;14.58;98.25;0.00;93.80;-12.07;-77.08;100358.06;16.32
148;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 03:00;195.39;0.00;24.77;24.84;2.74;1.67;14.26;96.61;0.00;94.47;-12.07;-77.08;100336.59;16.10
149;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 04:00;350.69;2.65;25.47;20.78;3.02;1.95;16.01;92.89;0.00;95.47;-12.07;-77.08;100342.22;15.97
150;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 05:00;162.38;0.06;25.25;20.50;3.29;2.11;14.52;96.90;0.00;95.79;-12.07;-77.08;100365.72;15.90
151;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 06:00;197.59;1.58;26.81;21.60;3.55;2.47;15.79;97.64;0.00;96.50;-12.07;-77.08;100399.14;15.79
152;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 07:00;559.37;12.30;29.76;14.93;5.02;3.81;21.43;108.33;0.06;96.10;-12.07;-77.08;100439.16;15.97
153;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 08:00;708.39;13.87;28.38;8.64;5.78;4.63;22.60;108.18;0.24;94.45;-12.07;-77.08;100508.74;16.20
154;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 09:00;1299.77;27.69;27.91;2.57;5.68;4.72;31.22;106.97;0.69;89.27;-12.07;-77.08;100541.43;17.50
155;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 10:00;1105.34;23.12;22.67;13.03;3.95;3.23;25.75;109.34;1.04;87.44;-12.07;-77.08;100512.41;17.68
156;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 11:00;1198.82;20.32;22.20;14.65;3.39;2.67;24.95;112.51;1.37;87.05;-12.07;-77.08;100457.91;17.76
157;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 12:00;1060.44;10.95;23.71;35.97;3.02;2.46;20.32;113.11;1.47;88.63;-12.07;-77.08;100405.89;17.39
158;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 13:00;1303.31;20.80;22.72;21.81;1.95;1.48;26.25;114.51;2.00;88.06;-12.07;-77.08;100357.02;17.55
159;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 14:00;1692.90;31.04;20.05;8.36;2.00;1.57;33.23;113.91;3.88;84.92;-12.07;-77.08;100286.89;18.47
160;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 15:00;1124.38;20.62;18.56;23.83;1.89;1.43;25.08;114.21;2.77;86.75;-12.07;-77.08;100227.96;18.14
161;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 16:00;1077.46;7.83;26.53;44.66;2.25;1.61;18.32;114.55;1.02;91.26;-12.07;-77.08;100200.12;17.12
162;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 17:00;1296.68;16.28;30.15;41.81;2.92;1.83;20.32;116.50;0.51;92.06;-12.07;-77.08;100219.64;17.04
163;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 20:00;1473.97;23.63;32.07;16.96;3.77;2.63;24.38;107.18;0.00;90.52;-12.07;-77.08;100397.47;17.05
164;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 21:00;1245.77;18.94;32.64;15.37;5.19;3.44;22.02;111.20;0.00;92.17;-12.07;-77.08;100459.12;16.77
165;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 22:00;1084.90;16.48;32.09;10.62;5.04;3.46;22.13;104.46;0.00;93.02;-12.07;-77.08;100485.35;16.65
166;10069;150122;PE;Subgerencia de Desarrollo Ambiental;7/10/2020 23:00;1026.56;13.07;30.81;5.35;5.51;3.34;20.75;97.01;0.00;94.28;-12.07;-77.08;100517.49;16.55
167;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 00:00;469.73;3.28;28.79;3.81;5.34;3.21;18.46;102.85;0.00;95.88;-12.07;-77.08;100537.86;16.34
168;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 01:00;413.52;1.74;27.75;1.81;5.46;3.40;17.94;81.47;0.00;96.58;-12.07;-77.08;100486.89;16.24
169;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 02:00;359.80;1.17;27.02;3.91;6.45;3.66;17.37;75.77;0.00;96.92;-12.07;-77.08;100422.61;16.17
170;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 03:00;415.83;2.05;27.53;4.25;6.14;4.11;17.05;98.59;0.00;97.07;-12.07;-77.08;100388.33;16.04
171;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 04:00;444.09;2.34;27.47;3.35;6.11;3.80;17.14;80.84;0.00;96.74;-12.07;-77.08;100363.23;16.06
172;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 05:00;328.50;0.95;25.97;6.52;5.35;2.92;16.84;81.02;0.00;96.52;-12.07;-77.08;100386.25;16.05
173;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 06:00;342.46;3.20;27.30;7.65;5.34;3.14;17.90;99.20;0.00;96.34;-12.07;-77.08;100440.58;16.03
174;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 07:00;725.12;16.00;31.33;11.76;6.40;3.49;22.27;102.95;0.14;95.24;-12.07;-77.08;100517.06;16.31
175;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 08:00;1084.46;26.46;28.95;4.67;5.69;3.19;28.35;106.65;0.50;91.66;-12.07;-77.08;100584.67;17.09
176;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 09:00;1385.87;34.93;27.50;6.20;6.86;4.28;32.11;108.05;0.63;89.90;-12.07;-77.08;100620.66;17.44
177;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 10:00;1851.09;42.90;24.48;0.05;8.04;6.32;38.81;110.52;1.02;87.99;-12.07;-77.08;100595.40;18.12
178;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 11:00;1215.99;22.00;22.00;10.29;5.21;4.08;27.97;114.87;1.48;88.17;-12.07;-77.08;100553.24;17.92
179;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 12:00;1084.96;15.10;21.64;19.62;3.50;2.64;23.90;115.71;1.74;87.73;-12.07;-77.08;100500.99;17.89
180;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 13:00;1295.77;19.63;18.77;10.31;1.81;1.37;30.01;117.57;3.61;85.37;-12.07;-77.08;100434.34;18.39
181;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 18:00;1485.59;21.95;31.57;23.81;3.51;1.74;23.47;109.44;0.16;93.25;-12.07;-77.08;100349.98;16.72
182;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 19:00;1264.54;19.76;31.36;12.44;3.45;1.75;22.60;108.06;0.00;92.98;-12.07;-77.08;100417.86;16.68
183;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 20:00;1408.39;23.94;31.50;5.25;4.06;1.85;25.23;105.66;0.00;92.41;-12.07;-77.08;100453.50;16.80
184;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 21:00;1196.84;18.41;30.08;5.69;3.92;1.86;24.44;106.09;0.00;93.56;-12.07;-77.08;100509.73;16.61
185;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 22:00;929.85;13.29;28.28;4.13;4.01;1.66;23.16;101.64;0.00;95.24;-12.07;-77.08;100563.46;16.38
186;10069;150122;PE;Subgerencia de Desarrollo Ambiental;8/10/2020 23:00;708.73;7.97;27.30;2.52;4.05;2.06;21.96;101.11;0.00;95.44;-12.07;-77.08;100592.11;16.30
187;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 00:00;422.87;2.14;26.27;2.05;5.12;2.86;18.52;88.16;0.00;95.59;-12.07;-77.08;100553.25;16.27
188;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 01:00;286.68;0.23;25.77;3.48;5.68;2.98;17.57;83.41;0.00;96.53;-12.07;-77.08;100487.13;16.09
189;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 02:00;274.92;0.28;25.64;1.61;6.33;3.48;17.61;79.13;0.00;97.22;-12.07;-77.08;100428.54;15.97
190;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 03:00;340.14;1.17;26.26;1.03;6.10;3.68;18.21;79.35;0.00;97.22;-12.07;-77.08;100410.10;15.98
191;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 04:00;278.55;0.34;25.29;3.44;4.24;2.36;16.91;80.76;0.00;96.94;-12.07;-77.08;100399.49;15.88
192;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 05:00;335.46;1.22;26.56;1.55;3.65;2.36;17.41;88.52;0.00;98.07;-12.07;-77.08;100390.72;15.67
193;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 06:00;390.05;4.75;28.19;3.06;5.21;2.40;19.22;98.29;0.00;98.23;-12.07;-77.08;100425.52;15.77
194;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 07:00;815.01;18.63;31.24;5.01;4.73;2.36;24.52;104.44;0.06;98.01;-12.07;-77.08;100437.28;15.78
195;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 08:00;1120.48;27.29;30.88;4.72;4.04;2.14;28.54;107.61;0.22;95.15;-12.07;-77.08;100506.28;16.20
196;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 09:00;1590.59;35.81;29.26;1.22;3.89;2.11;33.18;107.54;0.51;91.45;-12.07;-77.08;100541.76;16.88
197;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 10:00;1684.84;39.34;26.30;1.94;3.83;2.20;35.66;108.85;0.85;88.07;-12.07;-77.08;100520.15;17.64
198;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 11:00;1908.55;40.01;22.24;1.51;3.12;1.89;36.00;115.96;1.24;85.41;-12.07;-77.08;100485.18;18.26
199;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 12:00;1492.19;29.10;20.83;4.16;2.89;1.61;32.72;113.28;1.41;84.29;-12.07;-77.08;100430.53;18.36
200;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 13:00;1315.92;19.53;20.86;3.73;1.52;1.07;31.71;117.04;2.34;82.17;-12.07;-77.08;100357.72;18.54
201;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 14:00;1349.15;24.15;18.36;2.97;1.33;0.95;33.12;117.49;2.96;81.34;-12.07;-77.08;100286.05;18.83
202;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 15:00;1236.14;17.53;19.92;8.98;1.42;0.98;28.77;116.56;2.45;84.13;-12.07;-77.08;100233.31;18.42
203;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 16:00;1288.28;13.53;25.32;25.64;1.81;1.11;21.49;116.22;0.91;87.52;-12.07;-77.08;100227.04;17.50
204;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 17:00;1488.39;20.68;29.29;29.35;2.02;1.25;23.21;113.33;0.39;89.11;-12.07;-77.08;100245.32;17.02
205;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 18:00;1473.30;21.71;30.43;23.11;2.05;1.25;25.17;112.39;0.06;91.62;-12.07;-77.08;100313.50;16.48
206;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 19:00;1360.25;22.17;30.08;15.04;2.28;1.30;24.92;109.82;0.00;92.86;-12.07;-77.08;100382.94;16.33
207;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 20:00;1411.14;24.25;29.75;13.85;2.86;1.72;25.63;107.03;0.00;93.54;-12.07;-77.08;100466.06;16.23
208;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 21:00;1303.62;20.77;28.47;8.73;3.21;1.91;24.85;106.07;0.00;94.15;-12.07;-77.08;100540.81;16.13
209;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 22:00;939.48;13.36;27.83;11.84;2.51;1.73;21.69;104.85;0.00;94.35;-12.07;-77.08;100618.11;15.98
210;10069;150122;PE;Subgerencia de Desarrollo Ambiental;9/10/2020 23:00;840.67;9.45;27.34;6.23;3.28;1.93;22.23;104.00;0.00;95.15;-12.07;-77.08;100662.57;15.96
211;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 00:00;375.55;1.18;24.76;0.01;1.84;1.04;18.54;93.13;0.00;89.81;-12.07;-77.08;100664.09;16.44
212;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 01:00;322.66;0.28;24.11;0.78;2.08;1.24;18.12;86.41;0.00;89.29;-12.07;-77.08;100610.75;16.57
213;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 02:00;269.09;0.08;24.35;9.31;2.85;1.43;16.21;87.19;0.00;91.85;-12.07;-77.08;100542.03;16.24
214;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 03:00;305.03;0.16;24.78;6.44;2.67;1.59;17.00;89.81;0.00;91.51;-12.07;-77.08;100469.26;16.27
215;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 04:00;340.36;0.25;25.93;7.97;4.89;3.10;16.70;94.30;0.00;93.35;-12.07;-77.08;100437.30;16.11
216;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 05:00;492.84;3.79;26.40;4.39;4.40;3.19;17.95;90.14;0.00;92.53;-12.07;-77.08;100451.49;16.10
217;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 06:00;432.69;4.00;26.89;2.47;4.85;3.19;18.57;97.72;0.00;91.73;-12.07;-77.08;100486.70;16.19
218;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 07:00;598.15;8.37;28.42;7.09;4.95;3.78;20.35;107.07;0.14;93.03;-12.07;-77.08;100527.25;16.08
219;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 08:00;773.76;13.09;27.20;1.73;4.86;4.16;24.59;107.86;0.46;91.74;-12.07;-77.08;100568.68;16.41
220;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 09:00;1103.45;22.13;25.04;1.20;6.26;5.30;29.51;110.16;0.64;88.04;-12.07;-77.08;100576.24;17.43
221;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 10:00;1196.11;23.16;22.32;1.35;5.89;5.11;29.68;114.65;1.05;85.72;-12.07;-77.08;100585.29;17.85
222;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 11:00;908.32;10.27;21.24;14.77;2.87;2.27;23.48;117.29;1.50;84.38;-12.07;-77.08;100568.15;17.71
223;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 12:00;726.28;7.15;21.54;18.27;1.33;0.93;19.49;120.91;1.17;81.74;-12.07;-77.08;100501.92;18.19
224;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 13:00;839.26;7.44;20.84;33.17;1.22;0.88;21.71;123.80;4.23;80.92;-12.07;-77.08;100402.04;18.66
225;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 14:00;878.03;10.34;22.01;27.27;1.09;0.84;21.96;125.01;4.64;82.32;-12.07;-77.08;100314.63;18.54
226;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 15:00;980.42;11.98;21.43;8.20;1.12;0.83;26.34;122.23;4.55;81.71;-12.07;-77.08;100265.76;19.11
227;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 16:00;1222.28;21.60;19.00;3.04;1.62;1.07;29.89;117.25;3.72;79.27;-12.07;-77.08;100238.26;20.04
228;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 17:00;1500.82;23.88;22.09;17.61;1.77;1.12;27.20;117.63;1.94;79.50;-12.07;-77.08;100246.22;19.74
229;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 18:00;1569.23;17.99;30.02;52.06;1.91;1.20;18.70;115.76;0.27;86.07;-12.07;-77.08;100307.35;18.06
230;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 19:00;1700.19;25.22;33.27;33.95;1.93;1.25;23.38;110.48;0.00;88.63;-12.07;-77.08;100383.10;17.49
231;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 20:00;2163.19;36.11;33.54;22.14;2.35;1.50;27.88;110.34;0.00;90.70;-12.07;-77.08;100447.71;17.33
232;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 21:00;1568.28;26.53;31.62;15.87;2.74;1.99;25.90;110.58;0.00;92.33;-12.07;-77.08;100510.85;17.08
233;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 22:00;1179.44;17.14;30.22;11.10;3.90;3.14;23.72;113.22;0.00;93.48;-12.07;-77.08;100539.93;16.86
234;10069;150122;PE;Subgerencia de Desarrollo Ambiental;10/10/2020 23:00;970.65;12.75;29.54;8.74;3.97;3.11;21.56;112.65;0.00;93.72;-12.07;-77.08;100535.82;16.80
235;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 00:00;621.34;7.02;29.03;2.44;4.99;3.55;19.12;97.74;0.00;93.53;-12.07;-77.08;100463.43;16.86
236;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 01:00;575.66;5.99;28.54;0.03;6.23;4.30;19.93;83.73;0.00;94.05;-12.07;-77.08;100397.99;16.77
237;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 02:00;576.07;3.84;26.83;0.20;6.03;4.00;19.99;93.43;0.00;95.49;-12.07;-77.08;100342.78;16.45
238;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 03:00;487.11;3.97;26.72;0.46;6.07;3.79;20.24;75.20;0.00;95.80;-12.07;-77.08;100291.12;16.33
239;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 04:00;515.79;4.08;27.78;0.00;7.23;4.61;20.04;80.71;0.00;96.37;-12.07;-77.08;100257.61;16.21
240;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 05:00;419.72;1.94;26.97;0.80;5.92;3.21;18.69;83.45;0.00;96.95;-12.07;-77.08;100273.46;15.95
241;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 06:00;432.91;4.19;27.71;0.00;6.68;4.05;20.67;91.12;0.00;98.45;-12.07;-77.08;100306.17;15.76
242;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 07:00;808.56;13.17;28.49;0.00;4.81;3.60;25.02;91.01;0.16;97.72;-12.07;-77.08;100358.36;16.13
243;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 08:00;1158.13;22.82;25.81;0.00;4.50;3.43;29.86;94.32;0.34;86.54;-12.07;-77.08;100418.07;18.80
244;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 09:00;739.20;12.26;21.78;7.22;3.83;2.65;21.29;103.34;0.44;84.66;-12.07;-77.08;100420.14;18.96
245;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 10:00;473.76;2.56;21.03;12.69;1.97;1.39;19.21;112.09;0.55;86.44;-12.07;-77.08;100424.11;18.18
246;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 11:00;512.43;4.50;21.99;10.58;1.85;1.33;20.18;111.83;0.84;87.24;-12.07;-77.08;100395.43;18.24
247;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 12:00;463.37;5.72;19.28;7.06;1.48;1.21;22.86;115.13;1.62;86.86;-12.07;-77.08;100362.57;18.38
248;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 13:00;512.10;4.68;16.61;7.79;1.26;1.05;23.90;114.98;4.03;83.57;-12.07;-77.08;100320.34;18.94
249;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 14:00;654.02;6.83;16.32;15.71;1.38;1.17;21.35;116.79;4.44;83.47;-12.07;-77.08;100237.95;18.94
250;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 15:00;678.06;5.38;18.87;13.88;1.28;1.11;22.97;118.70;4.29;83.97;-12.07;-77.08;100169.60;18.83
251;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 16:00;559.02;3.56;21.07;30.76;1.53;1.29;20.25;122.72;3.49;85.71;-12.07;-77.08;100139.23;18.43
252;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 17:00;624.57;5.77;23.23;34.28;1.84;1.44;17.45;118.39;1.89;86.43;-12.07;-77.08;100152.39;18.29
253;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 18:00;832.93;6.50;28.89;49.41;2.39;1.64;14.45;113.15;0.30;89.65;-12.07;-77.08;100215.82;17.54
254;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 19:00;729.18;6.48;29.97;44.22;2.45;1.75;15.43;113.64;0.00;89.75;-12.07;-77.08;100317.09;17.54
255;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 20:00;792.02;11.17;29.25;31.54;3.08;2.23;17.79;113.08;0.00;90.31;-12.07;-77.08;100368.04;17.37
256;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 21:00;766.15;11.28;28.94;21.14;3.57;2.57;19.29;110.66;0.00;90.61;-12.07;-77.08;100399.53;17.19
257;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 22:00;720.18;10.79;29.06;15.63;4.52;3.18;19.44;97.25;0.00;91.47;-12.07;-77.08;100415.85;17.00
258;10069;150122;PE;Subgerencia de Desarrollo Ambiental;11/10/2020 23:00;450.24;4.18;27.32;17.76;4.29;3.02;17.14;100.47;0.00;92.70;-12.07;-77.08;100439.01;16.75
259;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 00:00;303.51;1.26;26.55;11.96;4.54;3.51;16.83;101.87;0.00;92.78;-12.07;-77.08;100434.15;16.70
260;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 01:00;206.75;0.28;25.50;14.16;4.04;3.12;15.92;100.23;0.00;93.15;-12.07;-77.08;100386.27;16.49
261;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 02:00;200.45;0.30;25.54;11.73;4.25;3.20;16.18;86.51;0.00;93.54;-12.07;-77.08;100322.60;16.42
262;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 03:00;148.23;0.02;24.89;15.97;3.28;2.15;15.19;89.01;0.00;93.63;-12.07;-77.08;100277.51;16.27
263;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 04:00;101.01;0.00;25.19;23.12;3.21;2.10;13.98;97.56;0.00;94.70;-12.07;-77.08;100258.78;15.99
264;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 05:00;124.97;0.10;25.95;16.96;4.86;3.52;14.95;89.99;0.00;95.73;-12.07;-77.08;100316.69;15.97
265;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 06:00;178.18;1.33;26.46;20.83;4.18;2.78;15.38;101.90;0.00;96.30;-12.07;-77.08;100362.86;15.86
266;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 07:00;352.89;6.14;28.38;24.45;3.13;1.89;17.22;106.39;0.08;97.01;-12.07;-77.08;100425.55;15.71
267;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 08:00;791.46;18.05;29.22;17.23;3.25;2.13;22.93;107.58;0.25;96.22;-12.07;-77.08;100516.48;16.01
268;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 09:00;1245.64;28.67;28.55;10.62;3.53;2.77;27.63;107.17;0.45;93.78;-12.07;-77.08;100555.71;16.61
269;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 10:00;1163.98;26.00;25.29;5.38;3.05;2.16;27.41;108.39;0.83;90.21;-12.07;-77.08;100520.77;17.29
270;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 11:00;992.08;21.10;21.99;2.12;1.95;1.35;27.47;110.43;1.39;88.89;-12.07;-77.08;100453.85;17.63
271;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 12:00;1010.05;21.53;20.42;1.99;1.64;1.16;29.36;113.31;1.68;87.28;-12.07;-77.08;100413.00;18.10
272;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 13:00;1050.26;17.03;22.31;24.27;2.43;1.69;21.97;117.11;1.17;90.17;-12.07;-77.08;100358.07;17.61
273;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 14:00;774.06;5.38;26.57;35.07;2.10;1.49;18.12;118.47;0.84;92.86;-12.07;-77.08;100274.27;16.83
274;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/10/2020 15:00;962.36;15.95;26.27;16.45;1.82;1.27;22.81;115.92;0.94;89.79;-12.07;-77.08;100208.50;17.39
