Fecha;Hora;CO (ug/m3);H2S (ug/m3);NO2 (ug/m3);O3 (ug/m3);PM10 (ug/m3);PM2.5 (ug/m3);SO2 (ug/m3);Ruido (dB);UV;Humedad (%);Latitud;Longitud;Presion (Pa);Temperatura (C)
1/07/2020;00:00:00;0;0;85.21;0;40.8;18.59;7.27;72.48;0;91.64;-12.10972;-77.05194;100750.77;15.71
1/07/2020;01:00:00;0;0;84.51;0;48.19;21.02;7.28;69.67;0;91.32;-12.10972;-77.05194;100739.41;15.73
1/07/2020;02:00:00;0;0;83.38;0;40.88;18.83;7.25;72.05;0;92.59;-12.10972;-77.05194;100743.13;15.44
1/07/2020;03:00:00;0;0;82.5;0;33.65;17.38;7.26;70.18;0;92.89;-12.10972;-77.05194;100725.32;15.29
1/07/2020;04:00:00;0;0;84.14;0;23.4;13.8;7.27;70.77;0;92.35;-12.10972;-77.05194;100696.99;15.24
1/07/2020;05:00:00;0;0;89.76;0;16.79;11.06;7.29;77.13;0;91;-12.10972;-77.05194;100709.17;15.4
1/07/2020;06:00:00;0;0;96.53;0;15.4;9.57;7.33;88.63;0;90.42;-12.10972;-77.05194;100752.86;15.59
1/07/2020;07:00:00;14.18;0;114.16;0;41.47;15.21;7.41;94.35;0;93.38;-12.10972;-77.05194;100795.21;15.48
1/07/2020;08:00:00;253.98;2.64;116.49;0;21.24;11.08;7.56;94.62;0.06;93.46;-12.10972;-77.05194;100849.11;15.64
1/07/2020;09:00:00;32.63;0;109.47;0;31.15;12.82;7.52;97.2;0.28;89.9;-12.10972;-77.05194;100917.31;16.44
1/07/2020;10:00:00;22.94;0;102.73;0;45.64;16.62;7.53;99.97;0.47;90.37;-12.10972;-77.05194;100926.97;16.98
1/07/2020;11:00:00;94.38;0;90.28;0;32.68;12.54;7.91;97.17;0.74;85.4;-12.10972;-77.05194;100878.16;18.06
1/07/2020;12:00:00;0;0;71.71;0;31.02;9.95;7.81;96.61;0.9;85.23;-12.10972;-77.05194;100833.7;18.06
1/07/2020;13:00:00;0;0;56.61;0;27.55;8.1;7.96;97.21;1.27;82.4;-12.10972;-77.05194;100785.33;18.75
1/07/2020;14:00:00;0;0;36.22;0;27.64;8.41;8.26;100.71;1.58;76.28;-12.10972;-77.05194;100713.66;19.66
1/07/2020;15:00:00;0;0;59.44;0;28.79;9.04;8.08;96.48;1.15;76.88;-12.10972;-77.05194;100661.1;19.25
1/07/2020;16:00:00;0;0;92.41;0;30.63;10.25;7.74;98.2;0.66;82.76;-12.10972;-77.05194;100654.58;17.8
1/07/2020;17:00:00;0;0;97.36;0;37.85;10.92;7.44;96.79;0.26;89.5;-12.10972;-77.05194;100663.94;16.64
1/07/2020;18:00:00;18.3;0;112.39;0;36.71;10.71;7.34;97.2;0.01;90.9;-12.10972;-77.05194;100691.41;16.4
1/07/2020;19:00:00;0.01;0;117.04;0;72.07;15.75;7.27;102.51;0;92.45;-12.10972;-77.05194;100733.45;16.26
1/07/2020;20:00:00;0;0;102.42;0;82.8;14.95;7.25;100.71;0;92.08;-12.10972;-77.05194;100762.77;16.12
1/07/2020;21:00:00;0.85;0;95.52;0;81.13;15.97;7.26;100.1;0;91.67;-12.10972;-77.05194;100778.05;15.96
1/07/2020;22:00:00;0;0;89.73;0;85.42;17.12;7.25;99.25;0;92.57;-12.10972;-77.05194;100790.39;15.99
1/07/2020;23:00:00;0;0;83.09;0;112.84;20.5;7.23;80.84;0;93.1;-12.10972;-77.05194;100805.95;15.93
2/07/2020;00:00:00;0;0;80.21;0;82.19;17.12;7.24;79.58;0;92.2;-12.10972;-77.05194;100784.44;15.98
2/07/2020;01:00:00;0;0;77.54;0;108.86;20.83;7.24;76.57;0;91.01;-12.10972;-77.05194;100734.48;15.93
2/07/2020;02:00:00;0;0;77.04;0;115.78;21.49;7.22;84.38;0;91.02;-12.10972;-77.05194;100688.81;15.89
2/07/2020;03:00:00;0;0;77.67;0;96.53;19.33;7.22;71.88;0;91.61;-12.10972;-77.05194;100639.29;15.86
2/07/2020;04:00:00;0;0;78.38;0;54.43;13.05;7.2;74.81;0;95.12;-12.10972;-77.05194;100602.5;15.63
2/07/2020;05:00:00;0;0;77.15;0;55.99;13.9;7.2;74.03;0;96.13;-12.10972;-77.05194;100595.68;15.48
2/07/2020;06:00:00;0;0;80.78;0;54.49;14.8;7.21;95.38;0;96.58;-12.10972;-77.05194;100606.38;15.29
2/07/2020;07:00:00;0;0;89.61;0;54.2;15.4;7.27;95.8;0;96.65;-12.10972;-77.05194;100625.14;15.36
2/07/2020;08:00:00;0;0;90.81;0;56.85;15.85;7.29;96.25;0.06;96.28;-12.10972;-77.05194;100670.01;15.57
2/07/2020;09:00:00;0.92;0;78.03;0;52.84;15.48;7.28;96.32;0.26;94.05;-12.10972;-77.05194;100725.89;15.92
2/07/2020;10:00:00;4.68;0;74.3;0;49.16;13.93;7.43;99.46;0.55;91.58;-12.10972;-77.05194;100759.13;16.47
2/07/2020;11:00:00;0;0;55.32;0;28.65;8.81;7.73;97.19;0.87;84.82;-12.10972;-77.05194;100744.27;17.23
2/07/2020;12:00:00;0;0;59.84;0;22.21;7.59;7.68;99.48;1.05;87.99;-12.10972;-77.05194;100718.68;16.93
2/07/2020;13:00:00;0;0;59.59;0;17.42;6.44;7.76;100.51;1.22;83.61;-12.10972;-77.05194;100665.76;17.25
2/07/2020;14:00:00;0;0;55.7;0;26.29;9.55;8.04;94.56;1.37;86.36;-12.10972;-77.05194;100592.82;17.8
2/07/2020;15:00:00;0;0;65.52;0;28.98;9.82;7.9;97.57;0.95;87.1;-12.10972;-77.05194;100539.66;17.39
2/07/2020;16:00:00;0;0;83.04;0;33.39;9.83;7.61;100.25;0.52;87.66;-12.10972;-77.05194;100529.66;16.8
2/07/2020;17:00:00;0;0;91.63;0;46.4;11.35;7.44;100.52;0.21;87.2;-12.10972;-77.05194;100536.08;16.51
2/07/2020;18:00:00;0;0;99;0;43.62;11.52;7.28;99.86;0.01;88.68;-12.10972;-77.05194;100577.48;16.09
2/07/2020;19:00:00;0;0;103.95;0;40.84;11.64;7.25;101.62;0;89.32;-12.10972;-77.05194;100638.12;15.97
2/07/2020;20:00:00;0;0;95.89;0;47.03;12.36;7.22;93.72;0;90.18;-12.10972;-77.05194;100674.8;15.88
2/07/2020;21:00:00;0;0;90.28;0;98.3;20.36;7.21;94.85;0;91.2;-12.10972;-77.05194;100736.54;15.81
2/07/2020;22:00:00;0;0;83.32;0;99.12;20.54;7.22;88.79;0;91.13;-12.10972;-77.05194;100777.02;15.85
2/07/2020;23:00:00;0;0;78.21;0;79.29;17.76;7.21;77.04;0;91.08;-12.10972;-77.05194;100790.69;15.71
3/07/2020;00:00:00;0;0;81.6;0;137.55;29.22;7.24;72.96;0;91.28;-12.10972;-77.05194;100769.91;15.87
3/07/2020;01:00:00;0;0;89.6;0;31.98;15.56;7.3;72.83;0;86.56;-12.10972;-77.05194;100740.32;16.07
3/07/2020;02:00:00;0;0;92.88;0;69.1;22.96;7.3;85.6;0;86.02;-12.10972;-77.05194;100705.95;16.25
3/07/2020;03:00:00;0;0;83.87;0;72.79;23.03;7.26;71.39;0;91;-12.10972;-77.05194;100673.22;16.02
3/07/2020;04:00:00;0;0;79.79;0;58.68;21.26;7.25;75.48;0;89.74;-12.10972;-77.05194;100647.56;15.87
3/07/2020;05:00:00;0;0;91.09;0;45.94;20.29;7.25;79.9;0;88.79;-12.10972;-77.05194;100643.49;15.9
3/07/2020;06:00:00;0;0;102.78;0;57.81;26.69;7.29;89.4;0;87.51;-12.10972;-77.05194;100680.23;15.91
3/07/2020;07:00:00;122.2;24.73;190.01;0;53.27;26.56;7.51;95.69;0;84.38;-12.10972;-77.05194;100712.9;16.35
3/07/2020;08:00:00;138.87;7.6;139.73;0;36.99;20.78;7.51;93.73;0.1;83.14;-12.10972;-77.05194;100758.91;16.47
3/07/2020;09:00:00;176.57;0.17;104.72;0;33.51;18.63;7.66;97.65;0.4;81.58;-12.10972;-77.05194;100813.18;16.92
3/07/2020;10:00:00;18.9;0;77.57;0;39.46;16.89;7.69;95.19;0.74;78.67;-12.10972;-77.05194;100841.3;17.89
3/07/2020;11:00:00;0;0;49.69;0;32.77;9.49;8.03;103.29;1.83;74.49;-12.10972;-77.05194;100842.25;19.23
3/07/2020;12:00:00;1.86;0;4.38;0.12;22.57;6.6;8.57;99.54;4.38;66.02;-12.10972;-77.05194;100797.38;21.42
3/07/2020;13:00:00;0;0;2.95;9.73;16.01;5.74;8.5;100.73;4.48;68.29;-12.10972;-77.05194;100725.82;20.52
3/07/2020;14:00:00;0;0;13.98;5.67;15.56;5.91;8.34;100.49;3.03;67.91;-12.10972;-77.05194;100655.26;20.62
3/07/2020;15:00:00;0;0;39.22;2.49;17.11;6.42;8.22;102.71;1.58;69.82;-12.10972;-77.05194;100601.43;20.14
3/07/2020;16:00:00;0;0;67.97;0.23;19.6;7.86;8.05;97.42;0.78;73.82;-12.10972;-77.05194;100564.81;19.09
3/07/2020;17:00:00;0;0;97.83;0;18.01;7.03;7.85;102.55;0.31;77.81;-12.10972;-77.05194;100582.99;18.23
3/07/2020;18:00:00;0;0;135.3;0;24.28;8.92;7.33;103.09;0.03;83.26;-12.10972;-77.05194;100634.85;16.74
3/07/2020;19:00:00;0.31;0;139.09;0;29.41;10.33;7.17;92.54;0;86.48;-12.10972;-77.05194;100665.64;16.21
3/07/2020;20:00:00;0;0;131.28;0;47.23;13.27;7.17;95.68;0;89.52;-12.10972;-77.05194;100710.8;16.01
3/07/2020;21:00:00;0;0;120.66;0;118.62;22.91;7.19;91.8;0;92.41;-12.10972;-77.05194;100764;15.8
3/07/2020;22:00:00;0;0;110.43;0;108.12;20.35;7.23;98.77;0;92.02;-12.10972;-77.05194;100788.67;15.59
3/07/2020;23:00:00;0;0;99.93;0;145.83;23.83;7.2;74.25;0;92.61;-12.10972;-77.05194;100807.26;15.42
4/07/2020;00:00:00;0;0;93.4;0;72.32;16.8;7.19;81.92;0;93.99;-12.10972;-77.05194;100831.5;15.29
4/07/2020;01:00:00;0;0;90.43;0;98.8;28;7.18;66.92;0;95.82;-12.10972;-77.05194;100818.59;15.07
4/07/2020;02:00:00;0;0;89.28;0;120.63;34.97;7.19;67.33;0;97.25;-12.10972;-77.05194;100783.13;14.89
4/07/2020;03:00:00;0;0;89.75;0;113.96;35.11;7.21;75.33;0;97.98;-12.10972;-77.05194;100743.42;14.88
4/07/2020;04:00:00;0;0;85.52;0;84.98;28.19;7.22;67.83;0;97.56;-12.10972;-77.05194;100710.07;14.99
4/07/2020;05:00:00;0;0;83.33;0;70.04;24.89;7.21;78.42;0;97.13;-12.10972;-77.05194;100729.55;15.22
4/07/2020;06:00:00;0;0;83.06;0;39.68;17.26;7.19;79.96;0;96.92;-12.10972;-77.05194;100778.22;15.22
4/07/2020;07:00:00;0;0;97.57;0;57.8;25.31;7.25;98.77;0;95.92;-12.10972;-77.05194;100822.74;15.2
4/07/2020;08:00:00;0;0;100.7;0;51.81;25.6;7.29;94.78;0.04;94.8;-12.10972;-77.05194;100873.76;15.4
4/07/2020;09:00:00;0;0;94.61;0;46.99;25.13;7.31;94.17;0.19;93.38;-12.10972;-77.05194;100917.09;15.59
4/07/2020;10:00:00;0;0;86.9;0;48.91;19.79;7.3;102.15;0.39;92.44;-12.10972;-77.05194;100957.04;15.86
4/07/2020;11:00:00;2.81;0;75.76;0;38.72;15.06;7.59;104.47;0.86;86.92;-12.10972;-77.05194;100976.4;17.05
4/07/2020;12:00:00;0;0;48.07;0.75;37.25;14.02;7.98;99.2;1.46;81.79;-12.10972;-77.05194;100898.36;17.86
4/07/2020;13:00:00;0;0;36.85;11.68;25.96;11.37;8.06;98.8;2.43;82.87;-12.10972;-77.05194;100798.46;17.96
4/07/2020;14:00:00;0;0;8.15;26.26;13.13;5.74;8.3;100.6;2.8;80.65;-12.10972;-77.05194;100731.34;18.29
4/07/2020;15:00:00;0;0;48.09;16.02;19.82;8;7.94;100.25;1.24;81.51;-12.10972;-77.05194;100644;18.1
4/07/2020;16:00:00;0;0;45.02;7.28;21.95;8.59;8.06;100.38;0.78;79.62;-12.10972;-77.05194;100611.7;18.65
4/07/2020;17:00:00;13.52;0;112.14;0.004;36.22;10.85;7.63;100.84;0.18;86.3;-12.10972;-77.05194;100616.27;17.27
4/07/2020;18:00:00;0;0;131.59;0;64.58;16.74;7.22;101.26;0.04;92.15;-12.10972;-77.05194;100633.21;16.37
4/07/2020;19:00:00;0;0;131.99;0;82.92;20.78;7.2;100.88;0;93.26;-12.10972;-77.05194;100662.79;16
4/07/2020;20:00:00;28.67;0;126.84;0;75.59;20.71;7.26;98.73;0;93.99;-12.10972;-77.05194;100681.46;15.9
4/07/2020;21:00:00;0;0;115.21;0;91.74;21.62;7.23;94.33;0;94.87;-12.10972;-77.05194;100720.03;15.66
4/07/2020;22:00:00;0;0;106.3;0;84.7;20.46;7.22;87.49;0;96.47;-12.10972;-77.05194;100775.76;15.6
4/07/2020;23:00:00;0;0;90.62;0;77.05;17.98;7.21;83.03;0;96.38;-12.10972;-77.05194;100789.91;15.73
5/07/2020;00:00:00;0;0;83.06;0;82.94;19.31;7.2;76.82;0;96.88;-12.10972;-77.05194;100803.73;15.69
5/07/2020;01:00:00;0;0;80.85;0;51.34;16.61;7.21;74.62;0;96.72;-12.10972;-77.05194;100787.62;15.67
5/07/2020;02:00:00;0;0;76.32;0;44.05;13.61;7.2;72.13;0;96.59;-12.10972;-77.05194;100769.46;15.56
5/07/2020;03:00:00;0;0;75.23;0;32.32;12.14;7.21;68.39;0;97.44;-12.10972;-77.05194;100760.73;15.35
5/07/2020;04:00:00;0;0;76.87;0;27.78;11.34;7.2;71.71;0;97.83;-12.10972;-77.05194;100728.47;15.14
5/07/2020;05:00:00;0;0;77.21;0;39.7;14.15;7.2;66.08;0;97.7;-12.10972;-77.05194;100730.29;15.33
5/07/2020;06:00:00;0;0;78.05;0;27.41;10.33;7.19;74.21;0;98.22;-12.10972;-77.05194;100786.17;15.05
5/07/2020;07:00:00;0;0;87.34;0;24.64;9.23;7.22;80.45;0;98.32;-12.10972;-77.05194;100848.2;15.09
5/07/2020;08:00:00;0;0;83.31;0;22.53;8.89;7.23;83.94;0.03;97.66;-12.10972;-77.05194;100879.83;15.3
5/07/2020;09:00:00;0;0;80.27;0;32.87;10.87;7.24;95.95;0.13;96.47;-12.10972;-77.05194;100910.94;15.59
5/07/2020;10:00:00;0;0;73.15;0;37.34;12.08;7.27;90.69;0.4;94.7;-12.10972;-77.05194;100951.77;16.03
5/07/2020;11:00:00;0;0;55.04;0;26.38;8.78;7.47;92.48;0.81;91.3;-12.10972;-77.05194;100946.98;16.4
5/07/2020;12:00:00;0;0;51.63;0;26.18;8.54;7.62;87.2;1.1;89.67;-12.10972;-77.05194;100876.45;16.65
5/07/2020;13:00:00;0;0;53.52;0;29.04;8.74;7.71;96.86;1.12;88.68;-12.10972;-77.05194;100812.33;16.95
5/07/2020;14:00:00;0;0;49.85;0;29.43;8.75;7.91;92.31;1.41;86.73;-12.10972;-77.05194;100742.53;17.39
5/07/2020;15:00:00;0;0;53.25;0;26.53;8.34;7.89;94.85;1.11;86.84;-12.10972;-77.05194;100684.38;17.28
5/07/2020;16:00:00;0;0;77.29;0;26.16;8.55;7.52;94.06;0.59;89.22;-12.10972;-77.05194;100653.88;16.5
5/07/2020;17:00:00;0;0;84.69;0;23.94;8.48;7.46;97.43;0.35;89.64;-12.10972;-77.05194;100645.41;16.54
5/07/2020;18:00:00;0;0;91.28;0;33.9;10.87;7.26;102.05;0.03;92.74;-12.10972;-77.05194;100649.44;15.85
5/07/2020;19:00:00;0;0;99.96;0;30.22;10.15;7.21;101.6;0;94.87;-12.10972;-77.05194;100700.17;15.55
5/07/2020;20:00:00;0;0;94.33;0;33.51;11.6;7.21;98.64;0;95.35;-12.10972;-77.05194;100769.3;15.49
5/07/2020;21:00:00;0;0;92.35;0;39.33;13.07;7.21;95.3;0;95.3;-12.10972;-77.05194;100819.31;15.54
5/07/2020;22:00:00;0;0;87.97;0;38.77;13.78;7.23;84.09;0;95.2;-12.10972;-77.05194;100826.08;15.53
5/07/2020;23:00:00;0;0;87.49;0;44.88;15.62;7.23;81.3;0;95.47;-12.10972;-77.05194;100802;15.47
6/07/2020;00:00:00;0;0;84.35;0;39.22;16.05;7.24;70.62;0;96.47;-12.10972;-77.05194;100799.24;15.2
6/07/2020;01:00:00;0;0;83.92;0;40.94;19.02;7.24;65.51;0;97.1;-12.10972;-77.05194;100808.45;15.14
6/07/2020;02:00:00;0;0;85.73;0;47.38;21.96;7.26;72.57;0;97.56;-12.10972;-77.05194;100781.5;15.1
6/07/2020;03:00:00;0;0;82.29;0;46.99;20.3;7.25;68.88;0;97.61;-12.10972;-77.05194;100729.05;15.13
6/07/2020;04:00:00;0;0;83.86;0;48.26;21.76;7.26;72.93;0;98.37;-12.10972;-77.05194;100691.65;14.92
6/07/2020;05:00:00;0;0;84.59;0;68.19;33.6;7.27;85.56;0;99.19;-12.10972;-77.05194;100682.89;14.87
6/07/2020;06:00:00;0;0;87.77;0;71.17;39.81;7.27;88.79;0;99.3;-12.10972;-77.05194;100694.3;14.9
6/07/2020;07:00:00;14.05;0;100.1;0;60.69;33.99;7.34;96.27;0;99.3;-12.10972;-77.05194;100740.04;14.86
6/07/2020;08:00:00;6.06;0;95.47;0;32.96;15.63;7.35;99.69;0.04;98.67;-12.10972;-77.05194;100839.93;14.99
6/07/2020;09:00:00;129.88;0;94.25;0;27.72;14.2;7.43;97.39;0.2;95.96;-12.10972;-77.05194;100911.26;15.55
6/07/2020;10:00:00;9.29;0;84.19;0;34.35;11.59;7.39;96.41;0.34;94.61;-12.10972;-77.05194;100938.04;16.06
6/07/2020;11:00:00;78.02;0;80.24;0;32.34;9.72;7.51;95.46;0.54;93.16;-12.10972;-77.05194;100942.75;16.58
6/07/2020;12:00:00;0;0;67.43;0;30.68;9.18;7.53;99.07;0.8;93.63;-12.10972;-77.05194;100935.86;16.42
6/07/2020;13:00:00;0;0;59.12;0;33.92;8.91;7.76;99.2;0.85;87.36;-12.10972;-77.05194;100870.93;17.35
6/07/2020;14:00:00;0;0;48.1;0;22.18;7.29;7.91;97.76;1.12;86.5;-12.10972;-77.05194;100793;17.27
6/07/2020;15:00:00;0;0;59.93;0;20.72;6.94;7.78;94.73;1;88.87;-12.10972;-77.05194;100723.49;16.92
6/07/2020;16:00:00;0;0;82.38;0;19.8;6.55;7.46;101.21;0.56;92.44;-12.10972;-77.05194;100709.96;16.21
6/07/2020;17:00:00;0;0;95.12;0;30.68;7.76;7.36;98.46;0.24;93.88;-12.10972;-77.05194;100750.55;16.23
6/07/2020;18:00:00;0;0;106.95;0;77.24;15.68;7.26;99.6;0;95.07;-12.10972;-77.05194;100797.74;16.02
6/07/2020;19:00:00;0;0;112.84;0;85.44;17.37;7.3;100.44;0;94.66;-12.10972;-77.05194;100869.73;16
6/07/2020;20:00:00;5.34;0;104.82;0;90.12;20.16;7.3;90.92;0;92.9;-12.10972;-77.05194;100909.76;16.05
6/07/2020;21:00:00;0;0;101.14;0;76.63;21.42;7.28;92;0;92.1;-12.10972;-77.05194;100921.43;16.12
6/07/2020;22:00:00;0;0;91.21;0;67.52;18.23;7.24;97.03;0;94.71;-12.10972;-77.05194;100945.7;15.77
6/07/2020;23:00:00;0;0;84.85;0;95.43;23.73;7.22;89.62;0;94.96;-12.10972;-77.05194;100946.08;15.66
7/07/2020;00:00:00;0;0;82.12;0;72.74;20.26;7.22;84.23;0;94.62;-12.10972;-77.05194;100918.45;15.59
7/07/2020;01:00:00;0;0;80.26;0;81.41;20.37;7.22;82.2;0;94.99;-12.10972;-77.05194;100878.26;15.56
7/07/2020;02:00:00;0;0;80.36;0;98.38;23.19;7.22;71.06;0;96.45;-12.10972;-77.05194;100837.34;15.41
7/07/2020;03:00:00;0;0;78.52;0;52.51;15.58;7.22;75.99;0;96.61;-12.10972;-77.05194;100814.61;15.31
7/07/2020;04:00:00;0;0;72.19;0;42.12;10.42;7.23;79.09;0;95.04;-12.10972;-77.05194;100823.16;15.25
7/07/2020;05:00:00;0;0;75.55;0;100.3;19.47;7.22;80.91;0;95;-12.10972;-77.05194;100852.09;15.35
7/07/2020;06:00:00;0;0;87.67;0;94.08;18.41;7.21;89.28;0;98.21;-12.10972;-77.05194;100880.88;15.06
7/07/2020;07:00:00;0;0;95.51;0;53.04;13.4;7.25;90.28;0;99.3;-12.10972;-77.05194;100908.85;14.86
7/07/2020;08:00:00;0;0;99.51;0;50.83;13.36;7.3;95.91;0.04;99.3;-12.10972;-77.05194;100966.93;15.08
7/07/2020;09:00:00;72.39;0;97.74;0;31.77;9.34;7.4;100.69;0.18;99.3;-12.10972;-77.05194;101047.78;15.5
7/07/2020;10:00:00;0;0;74.83;0;40.73;10.79;7.4;94.32;0.43;98.31;-12.10972;-77.05194;101077.05;15.87
7/07/2020;11:00:00;0;0;72.01;0;37.7;10.14;7.55;94.91;0.53;92.17;-12.10972;-77.05194;101055.14;16.51
7/07/2020;12:00:00;0;0;59.79;0;18.93;6.56;7.7;98.66;1.15;91.65;-12.10972;-77.05194;101045.05;16.76
7/07/2020;13:00:00;1.36;0;33.9;0;11.1;3.91;8.24;99.66;1.86;87.45;-12.10972;-77.05194;100985.1;17.88
7/07/2020;14:00:00;0;0;19.37;4.83;10.85;4.23;8.27;100.55;2.22;86.93;-12.10972;-77.05194;100895.77;17.81
7/07/2020;15:00:00;0;0;17.08;4.22;10.31;3.81;8.2;97.75;1.66;85.05;-12.10972;-77.05194;100820.76;18.11
7/07/2020;16:00:00;0;0;74;0.41;19.48;6.8;8.08;101.99;0.91;86.21;-12.10972;-77.05194;100779.33;17.87
7/07/2020;17:00:00;0;0;109.01;0;55.01;13.05;7.58;99.31;0.26;90.65;-12.10972;-77.05194;100796.3;16.91
7/07/2020;18:00:00;0;0;115.7;0;70.57;16.51;7.28;102.64;0.01;94.79;-12.10972;-77.05194;100855.55;16.17
7/07/2020;19:00:00;0;0;117.07;0;111.11;22.53;7.29;94.53;0;94.59;-12.10972;-77.05194;100891.56;16.2
7/07/2020;20:00:00;0;0;106.87;0;94.82;22.37;7.29;99.37;0;95.06;-12.10972;-77.05194;100908.18;16.3
7/07/2020;21:00:00;0;0;96.22;0;105.57;22.6;7.24;95.6;0;95.99;-12.10972;-77.05194;100940.65;16.11
7/07/2020;22:00:00;0;0;93.42;0;103.86;22.58;7.24;99.05;0;96.12;-12.10972;-77.05194;100944.5;16.08
7/07/2020;23:00:00;0;0;81.81;0;71.97;17.77;7.21;76.63;0;96.77;-12.10972;-77.05194;100929.87;15.93
8/07/2020;00:00:00;0;0;75.16;0;35.2;12.19;7.21;72.33;0;95.6;-12.10972;-77.05194;100905.18;15.79
8/07/2020;01:00:00;0;0;74.57;0;34.98;11.77;7.21;75.06;0;93.88;-12.10972;-77.05194;100864.5;15.72
8/07/2020;02:00:00;0;0;77.03;0;63.22;16.07;7.21;71.89;0;96.68;-12.10972;-77.05194;100829.97;15.58
8/07/2020;03:00:00;0;0;77.91;0;72.06;17.65;7.2;70.01;0;97.93;-12.10972;-77.05194;100780.63;15.49
8/07/2020;04:00:00;0;0;80.76;0;45.23;12.21;7.2;66.9;0;98.95;-12.10972;-77.05194;100761.72;15.29
8/07/2020;05:00:00;0;0;81.5;0;110.11;30.53;7.21;72.32;0;98.41;-12.10972;-77.05194;100774.02;15.56
8/07/2020;06:00:00;0;0;104.17;0;93.01;25.05;7.22;93.52;0;99.14;-12.10972;-77.05194;100806.76;15.49
8/07/2020;07:00:00;0;0;124.98;0;84.86;25.71;7.37;99.41;0;98.64;-12.10972;-77.05194;100845.9;15.64
8/07/2020;08:00:00;8.55;0;112.67;0;58.08;18.27;7.33;100.31;0.06;96.66;-12.10972;-77.05194;100901.11;15.96
8/07/2020;09:00:00;0;0;107.34;0;44.43;15.21;7.36;95.64;0.32;96.03;-12.10972;-77.05194;100936.08;16.35
8/07/2020;10:00:00;0.6;0;97.65;0;27.03;9.78;7.48;92.69;0.59;94.91;-12.10972;-77.05194;100922.19;16.5
8/07/2020;11:00:00;0;0;76.42;0;24.48;8.82;7.46;96.33;0.71;96.25;-12.10972;-77.05194;100958.67;16.31
8/07/2020;12:00:00;0;0;65.67;0;28.43;7.66;7.61;96.36;0.88;94.06;-12.10972;-77.05194;100970.76;16.74
8/07/2020;13:00:00;0;0;64.42;0;25.4;7.3;7.84;97.1;0.81;90.24;-12.10972;-77.05194;100898.36;17.53
8/07/2020;14:00:00;0;0;68.42;0;25.69;7.74;7.82;95.88;0.79;89.56;-12.10972;-77.05194;100809.39;17.52
8/07/2020;15:00:00;19.17;0;74.64;0;26.08;7.76;7.83;99.01;0.67;90.41;-12.10972;-77.05194;100752.53;17.45
8/07/2020;16:00:00;0;0;91.77;0;55.7;13.16;7.43;102.33;0.3;93.27;-12.10972;-77.05194;100746.26;16.68
8/07/2020;17:00:00;0;0;99.03;0;47.72;12.77;7.26;99.56;0.15;96.31;-12.10972;-77.05194;100743.93;16.26
8/07/2020;18:00:00;0;0;102.9;0;67.7;15.69;7.25;97.37;0;95.67;-12.10972;-77.05194;100766.34;16.01
8/07/2020;19:00:00;0;0;108.52;0;97.02;19.09;7.27;94.6;0;96.82;-12.10972;-77.05194;100784.87;15.75
8/07/2020;20:00:00;0;0;100.25;0;91.07;18.42;7.24;99.42;0;99.13;-12.10972;-77.05194;100813.96;15.41
8/07/2020;21:00:00;0;0;103.04;0;92.35;18.29;7.25;92.9;0;99.3;-12.10972;-77.05194;100844.08;15.23
8/07/2020;22:00:00;0;0;93.75;0;127.78;23.09;7.26;87.03;0;99.3;-12.10972;-77.05194;100835.31;15.2
8/07/2020;23:00:00;0;0;84.46;0;116.87;23.21;7.25;66.09;0;99.3;-12.10972;-77.05194;100792.18;15.26
9/07/2020;00:00:00;0;0;77.11;0;96.94;23.51;7.25;76.48;0;99.3;-12.10972;-77.05194;100763.2;15.32
9/07/2020;01:00:00;0;0;76.6;0;85;21.19;7.22;65.84;0;99.3;-12.10972;-77.05194;100798.03;15.5
9/07/2020;02:00:00;0;0;72.75;0;44.04;13.33;7.23;65.05;0;99.3;-12.10972;-77.05194;100770.63;15.35
9/07/2020;03:00:00;0;0;71.17;0;49.06;14.32;7.23;68.17;0;99.1;-12.10972;-77.05194;100709.78;15.3
9/07/2020;04:00:00;0;0;72.06;0;59.66;15.08;7.2;75.67;0;97.93;-12.10972;-77.05194;100690.87;15.34
9/07/2020;05:00:00;0;0;73.58;0;40.2;11.41;7.2;72.59;0;96.85;-12.10972;-77.05194;100689.75;15.17
9/07/2020;06:00:00;0;0;93.16;0;30.02;10.15;7.25;89.26;0;95.8;-12.10972;-77.05194;100701.59;15.23
9/07/2020;07:00:00;54.65;0;114.27;0;39.14;14.27;7.39;96.97;0;94.31;-12.10972;-77.05194;100756.93;15.53
9/07/2020;08:00:00;70.57;0;110.45;0;46.03;16.73;7.48;97.45;0.01;92.61;-12.10972;-77.05194;100850.01;15.83
9/07/2020;09:00:00;0.18;0;94.14;0;30.8;11.3;7.36;94.53;0.14;91.04;-12.10972;-77.05194;100920.85;16.03
9/07/2020;10:00:00;0;0;79.92;0;26.05;9.28;7.3;94.92;0.34;91.98;-12.10972;-77.05194;100958.24;15.88
9/07/2020;11:00:00;0;0;77.95;0;27.47;9.17;7.51;95.97;0.72;89.65;-12.10972;-77.05194;100972.42;16.79
9/07/2020;12:00:00;0;0;52.21;0;17.58;6.42;7.76;95.22;1.01;84.27;-12.10972;-77.05194;100940.72;17.56
9/07/2020;13:00:00;0.01;0;54.39;0;14.04;6.11;7.85;95.88;0.94;82.73;-12.10972;-77.05194;100874.74;17.45
